Timesteps,Collisions,Steps Waited
2476,3,0
378,1,0
570,1,0
3020,6,0
6110,16,0
518,5,0
1455,6,0
321,1,0
1337,5,0
3997,9,0
481,6,0
860,7,0
1471,7,0
486,2,0
829,2,0
3463,9,0
1313,15,2
706,7,0
3016,15,0
1827,6,0
1932,9,0
1618,11,0
2339,11,0
338,1,0
1630,2,0
1261,8,0
1519,10,0
1420,14,0
1634,7,0
1285,13,0
2428,15,0
385,8,0
4098,16,0
1304,14,0
1803,3,0
2315,12,0
304,5,0
544,0,0
415,6,0
843,3,0
608,2,0
2478,8,0
340,8,0
637,3,0
1304,3,0
2824,8,0
1774,10,0
2511,9,1
1655,7,0
269,3,0
2414,7,0
555,2,0
2686,8,0
678,5,0
1222,10,0
1990,6,0
994,9,0
989,10,0
2275,3,0
8190,17,0
1546,11,0
765,7,0
370,8,0
4732,24,0
1449,2,0
3764,14,0
812,1,0
408,13,1
267,2,0
341,4,0
2896,6,0
3103,18,0
2965,14,0
169,4,0
1205,11,0
3102,11,0
2498,5,0
8220,23,0
2785,9,0
157,3,0
3609,13,0
2015,10,0
1407,11,0
1468,10,0
1866,4,0
965,6,0
5136,18,0
2516,7,0
1020,4,0
1815,14,0
1747,5,0
3483,22,0
1570,8,0
1900,7,0
270,3,0
2982,10,0
1023,4,0
4682,22,0
2134,6,0
2255,12,0
6357,19,0
4201,13,0
684,8,0
2302,12,0
560,7,0
4417,18,0
4027,8,0
3737,12,0
1833,12,0
1624,5,0
144,4,0
946,9,0
1347,10,0
1672,12,0
580,5,0
543,3,0
2110,6,0
2789,15,1
4127,15,0
1035,12,0
1478,4,0
849,5,0
502,5,0
1591,2,0
2387,7,0
783,4,0
455,9,0
9463,23,0
5846,21,0
368,3,0
1999,6,0
5804,36,0
4126,12,0
1813,11,0
4848,17,0
3327,8,0
442,2,0
1368,15,0
608,10,0
1952,12,0
1932,10,0
3647,21,0
300,8,0
440,5,0
3294,12,0
1333,7,0
1546,6,0
2289,13,0
882,1,0
2044,17,0
1153,10,0
265,1,0
510,4,0
1992,12,0
2108,4,0
2557,9,0
4103,13,0
2779,12,0
2968,16,0
1589,5,0
1528,4,0
2563,5,0
2322,12,0
178,3,0
657,1,0
5737,19,0
637,7,0
269,4,0
4119,16,0
6122,26,0
387,1,0
290,8,1
2009,15,0
357,6,0
150,5,0
1349,7,0
1500,11,0
2496,12,0
2226,6,0
663,10,0
1416,5,0
1826,7,1
1920,7,0
1624,12,0
580,1,0
1658,9,0
1347,12,0
155,2,0
2072,18,1
709,5,0
1955,13,1
4213,9,0
1166,12,0
2659,12,0
1101,10,0
2023,12,0
7187,27,0
741,5,1
976,6,0
271,1,0
1270,9,0
427,1,0
3947,8,0
3684,9,0
2167,5,0
1878,6,0
412,10,0
1915,3,0
1119,12,0
1272,6,0
157,5,0
1752,5,0
1351,6,0
573,10,0
6437,21,0
3452,19,0
457,6,0
1433,10,0
2276,12,0
583,9,0
1422,11,0
486,7,0
2301,7,0
1256,14,0
1131,12,0
1041,4,0
472,4,0
1322,12,0
206,3,0
4172,11,0
1954,8,0
1366,6,0
2904,9,0
877,6,0
325,0,0
284,5,0
340,2,0
2604,15,0
3882,10,0
801,6,0
817,11,0
3874,16,0
1900,17,1
678,2,0
2337,17,0
314,11,0
1796,6,0
2139,5,0
1761,10,0
672,6,1
3217,7,0
6812,29,1
480,4,0
220,1,0
2132,5,0
624,8,0
3706,17,0
238,2,0
2816,15,0
3925,19,0
942,6,0
4234,13,0
1580,16,1
2957,6,0
192,1,0
5754,18,0
996,4,0
5089,12,0
3169,12,0
492,4,1
653,7,0
1382,7,0
677,12,1
977,3,0
286,7,0
2452,11,0
3948,8,0
1412,8,0
2597,10,0
1233,4,0
2226,13,2
781,5,0
793,6,0
233,2,0
2480,6,0
1356,13,0
3322,16,0
4189,17,0
869,2,0
835,10,0
6288,24,1
2273,21,0
4690,17,0
932,8,0
1347,6,0
1824,9,0
3346,11,0
2384,4,0
935,7,0
1533,9,0
142,5,0
864,11,0
1318,6,0
274,5,0
2259,11,0
791,9,0
1729,6,0
521,6,0
2665,8,0
239,3,0
550,1,0
3385,15,0
935,5,0
865,7,0
846,6,0
2368,14,0
1109,4,0
1087,0,0
2022,6,0
318,7,0
428,3,0
1810,8,0
4315,23,0
1239,6,0
1792,8,0
6498,11,0
1089,2,0
2828,6,0
488,4,0
1523,6,0
748,15,0
1589,4,0
1178,12,0
857,10,0
1277,1,0
8177,20,0
216,5,0
2617,7,0
320,2,0
5496,9,0
3910,12,0
2913,12,0
626,10,0
1023,3,0
1248,10,0
3255,9,0
394,0,0
2083,13,0
1405,7,0
1260,8,0
421,1,0
1693,7,0
3350,22,0
2978,11,0
337,5,0
1642,11,0
2138,4,0
556,4,0
354,2,0
1365,4,0
817,5,0
11635,34,0
988,9,1
1793,11,0
257,9,0
1368,4,0
4331,21,0
2798,6,0
391,8,0
827,8,0
2943,15,0
1658,8,0
1177,8,0
2165,9,0
747,5,0
506,4,0
1292,4,0
1195,8,0
2962,15,0
705,6,1
1819,13,0
639,5,0
1097,10,0
3531,17,0
1718,6,0
1925,6,0
1528,10,0
1603,6,0
2485,6,0
2110,10,0
3710,12,0
605,9,1
1872,13,0
4150,14,0
3436,13,0
2675,16,0
319,4,0
4583,16,0
1139,7,0
4566,15,0
332,3,0
946,9,0
2507,16,0
5442,25,0
408,4,0
1152,5,0
336,0,0
3285,21,0
8096,39,0
1427,5,0
4060,11,0
1547,17,0
705,4,0
552,1,0
216,4,0
960,6,0
1755,18,0
449,3,0
448,7,0
3367,12,0
1510,2,0
5116,18,0
1836,16,0
5801,37,0
1324,10,0
4352,17,0
3409,12,0
654,4,0
644,5,0
2960,10,0
827,6,0
358,2,0
1779,11,0
724,9,0
1814,6,0
1157,10,0
522,8,0
614,3,0
260,1,0
1550,5,0
589,3,0
1997,8,0
675,6,0
567,2,0
1475,6,0
588,7,0
1625,5,0
4763,25,0
4705,10,0
2326,16,0
1799,14,0
2324,11,0
5405,13,0
620,13,0
876,6,1
1536,5,0
2468,11,0
319,2,0
4892,25,0
1044,13,0
144,3,0
518,6,0
1091,6,0
934,11,0
4600,15,0
3121,22,0
494,5,0
1186,5,0
417,13,0
1954,9,0
833,13,0
4462,11,1
899,0,0
464,9,0
2138,12,0
2089,5,0
1750,4,0
1309,8,0
1162,1,0
438,2,0
5669,12,0
1118,8,0
2658,12,0
647,8,0
1258,7,0
1275,11,0
1574,8,0
346,2,0
605,2,0
496,7,0
3298,16,0
7598,14,0
959,5,0
5067,20,0
1050,8,0
1353,15,0
1642,7,0
733,5,0
144,3,0
3132,11,0
2197,16,0
399,5,0
3454,8,0
378,2,0
462,8,0
3926,16,0
1180,7,0
164,0,0
437,7,0
1741,10,0
705,8,0
9696,33,0
3160,12,0
3526,13,0
3112,9,0
3066,17,0
131,3,0
5728,20,0
3565,15,0
457,5,0
4047,14,0
1445,3,0
3748,9,0
4687,20,0
551,4,0
607,7,0
2506,8,0
6127,22,0
1038,18,0
2080,13,0
4171,21,0
846,10,0
463,6,0
1159,7,0
4141,13,0
357,4,0
993,5,0
2773,11,0
3990,19,0
1489,7,0
1577,3,0
779,6,0
1753,5,0
2275,9,0
391,5,0
1486,10,0
2087,6,0
1563,3,0
8255,16,0
358,4,0
2823,4,0
3706,14,0
3921,18,0
1048,5,0
2985,16,0
5910,12,0
945,5,0
881,5,0
551,4,0
5276,13,1
3376,11,0
5547,17,0
1567,10,0
1247,10,0
1328,6,0
663,8,0
9426,25,0
709,8,0
2341,4,0
11012,44,0
2873,18,1
1054,6,1
565,0,0
1453,2,0
377,5,0
710,8,0
1039,14,0
911,5,0
1069,6,1
274,4,0
1964,9,0
1201,5,0
1999,16,0
319,1,0
1505,8,0
3330,12,0
2731,11,0
1283,11,1
1892,10,0
2233,13,0
1256,8,0
974,4,0
8122,21,0
1610,10,0
5243,15,0
512,3,0
719,8,0
469,3,0
1579,17,0
911,9,0
2789,16,0
1314,14,0
654,8,0
2144,12,0
1010,19,1
3566,17,0
593,0,0
6882,19,0
2182,11,0
5093,17,0
2364,6,0
378,3,0
3031,12,0
1293,8,0
404,4,0
5678,15,0
2171,14,0
4220,14,0
3726,9,0
4365,14,0
1100,6,0
3711,14,0
1485,9,0
1307,4,0
812,6,0
819,6,0
1379,5,0
805,9,0
1005,8,0
380,2,0
879,9,0
996,9,0
1544,11,0
2151,7,0
417,5,0
4145,10,0
962,10,0
142,3,0
4777,21,0
343,7,0
1298,12,0
1319,13,0
1103,0,0
621,11,0
1941,15,0
586,4,0
642,3,0
852,8,0
2206,5,0
1722,10,0
938,10,0
3466,17,0
514,3,0
865,3,0
7938,25,0
589,3,0
2027,7,0
2388,15,0
852,7,0
3086,11,0
3050,8,0
1201,11,0
1260,4,0
826,6,2
1590,3,0
628,6,0
5638,12,0
462,2,0
382,0,0
4045,12,0
881,7,0
200,7,0
2188,7,0
176,2,0
1855,8,0
1871,8,0
1769,13,0
681,5,0
774,0,0
124,3,0
2489,18,0
550,9,1
7248,28,0
5083,17,0
470,9,0
359,0,0
1118,1,0
1189,4,0
1638,6,0
771,10,0
1879,9,0
1408,7,0
1362,8,1
3970,7,0
560,5,0
1540,6,0
2966,17,0
1047,8,0
509,2,0
2550,10,0
2161,11,0
1267,7,0
1175,2,0
5529,22,0
3218,14,0
1118,6,0
683,4,0
331,6,0
634,11,0
1645,4,0
1273,6,0
475,6,0
2431,19,0
1244,7,0
1716,12,0
822,8,0
4160,14,0
8440,29,0
2850,12,0
463,15,0
292,3,0
249,3,0
2706,15,0
1447,15,0
5394,20,0
2291,10,0
274,3,0
555,4,0
772,8,0
421,5,0
1018,4,0
2880,12,0
724,12,0
3167,15,0
1363,9,0
1121,6,0
2086,9,0
1068,10,0
4031,21,0
2260,5,0
695,6,0
1178,4,0
389,6,0
2070,11,0
405,7,0
9433,33,0
2394,13,0
1826,5,0
2320,4,0
2169,6,0
288,5,0
1207,8,0
341,4,0
593,10,1
3204,12,0
585,6,0
1056,8,0
1883,10,0
3055,5,0
4235,8,0
460,7,1
397,1,0
902,8,0
1483,11,0
2124,10,0
465,9,0
2337,13,0
