Timesteps,Collisions,Steps Waited
2961,3,0
243,3,0
189,4,0
695,18,0
1794,6,0
913,12,0
435,3,0
318,4,0
1511,4,0
579,8,0
680,4,0
1369,5,0
4445,14,0
713,5,0
1589,9,0
1954,9,0
679,6,0
977,8,0
3307,16,0
2530,6,0
445,11,0
2294,11,0
2693,13,0
3296,11,0
2739,13,0
894,16,0
2816,4,0
2880,8,0
1172,8,0
1773,14,0
777,14,0
1835,13,0
544,6,0
2140,11,0
2236,19,0
1456,11,0
1609,10,0
3995,14,0
8136,17,0
626,1,0
237,9,1
2153,17,0
1881,9,0
1219,9,0
1044,15,0
5427,19,0
745,6,0
2296,8,0
188,4,0
1311,6,0
2300,8,0
192,5,0
3679,17,0
458,3,0
4433,16,0
1844,9,0
525,11,0
434,8,0
416,4,0
820,6,0
1384,8,0
1637,9,0
911,7,0
751,5,0
2325,9,0
292,8,0
146,1,0
339,1,0
2007,10,0
480,2,0
423,8,0
3480,5,0
1530,4,0
742,6,0
3552,14,0
304,9,0
3062,17,0
305,9,0
786,10,0
1881,19,0
233,4,0
2418,8,0
2974,7,0
2700,7,0
2799,15,0
4419,11,0
2516,3,0
1043,6,0
560,7,0
1858,7,0
6907,12,0
4069,12,0
530,7,0
1801,11,0
1328,9,0
3813,17,0
