Timesteps,Collisions,Steps Waited
2006,5,0
2360,2,0
542,0,0
619,3,0
678,2,0
569,4,0
1952,4,0
2572,9,0
1818,2,0
5519,17,0
538,2,0
164,6,0
1638,4,0
1294,3,0
2387,8,0
1750,1,0
754,1,0
2447,5,0
2192,1,0
413,0,0
481,2,0
3006,8,0
1359,4,0
1998,3,0
2025,7,0
742,6,0
2065,0,0
4004,6,0
1591,2,0
4444,8,0
1529,8,0
1714,0,0
472,0,0
2235,4,0
495,4,0
3273,5,0
1267,4,0
941,4,0
1405,6,0
825,11,0
1760,4,0
937,3,0
1121,1,0
810,8,0
310,1,0
1879,5,0
2856,2,0
635,3,0
5717,4,0
651,1,0
1205,4,0
1719,6,0
3029,3,0
755,3,0
353,4,0
3001,9,0
576,3,0
945,4,0
436,1,0
7664,7,0
2742,4,0
351,5,0
2814,7,0
1623,2,0
802,2,0
904,2,0
1159,15,0
980,0,0
949,2,0
1431,6,0
418,9,0
480,3,0
823,2,0
2547,9,0
2041,6,0
488,5,0
1598,6,0
1426,1,0
2387,1,0
1008,6,0
908,3,0
892,4,0
501,1,0
646,2,0
356,2,0
4469,13,0
5941,13,0
1771,7,0
672,1,0
268,4,0
4395,9,0
3863,6,0
989,3,0
612,4,0
1158,1,0
997,4,0
332,2,0
1071,2,0
1333,0,0
2938,7,0
4890,5,0
763,4,0
738,1,0
866,3,0
614,5,0
390,3,0
859,4,0
1322,4,0
1044,1,0
4023,7,0
2338,10,0
495,1,0
4329,9,0
948,5,0
5204,6,0
4277,7,0
199,1,0
522,1,0
2585,5,0
3734,6,0
3230,7,0
2284,9,0
692,1,0
1843,6,0
780,2,0
2309,1,0
1249,5,0
844,3,0
442,5,0
1055,4,0
308,0,0
2127,9,0
935,3,0
1208,7,0
1534,2,0
1112,6,0
1184,3,0
3438,4,0
3080,6,0
311,3,0
789,4,0
764,2,0
1605,9,0
1592,1,0
2281,3,0
277,2,0
1238,3,0
5400,10,0
568,4,0
681,2,0
2788,1,0
399,1,0
1317,3,0
5475,8,0
2713,4,0
1083,3,0
735,6,0
829,8,0
2580,3,0
5162,5,0
951,2,0
850,2,0
1467,4,0
711,4,0
1194,9,0
2931,3,0
1773,5,0
576,1,0
2271,2,0
373,4,0
941,1,0
2147,7,0
431,8,0
190,2,0
2227,2,0
491,1,0
402,3,0
2284,3,0
351,4,0
3202,4,0
4733,7,0
2720,3,0
1799,3,0
1359,3,0
2409,5,0
441,4,0
4332,5,0
2828,4,0
1039,3,0
472,2,0
1972,3,0
5751,15,0
1778,3,0
550,3,0
3721,8,0
1005,3,0
5181,14,0
2825,10,0
2515,1,0
1032,4,0
3082,11,0
6729,8,0
1072,4,0
468,2,0
1541,5,0
5898,7,0
1229,5,0
337,0,0
2288,5,0
1964,7,0
293,5,0
2491,5,0
1170,2,0
1602,4,0
276,2,0
537,2,0
6244,10,0
4568,7,0
2171,8,0
7692,13,0
2036,4,0
5651,9,0
1227,5,0
326,1,0
2414,5,0
2152,7,0
2281,4,0
989,3,0
2639,2,0
3182,4,0
472,0,0
5360,7,0
1026,3,0
321,2,0
615,1,0
4630,7,0
1986,3,0
1434,7,0
703,5,0
894,2,0
544,5,0
2584,1,0
1886,7,0
5820,11,0
1563,5,0
2393,3,0
2037,6,0
735,4,0
1934,4,0
733,3,0
4066,6,0
425,1,0
1613,3,0
165,0,0
1557,7,0
661,2,0
2554,3,0
2301,6,0
328,4,0
1027,8,0
1523,2,0
2882,10,0
1109,3,0
333,0,0
670,5,0
627,2,0
1205,1,0
437,3,0
523,4,0
978,5,0
567,3,0
325,4,0
475,1,0
498,2,0
3694,7,0
1105,2,0
1474,6,0
1633,4,0
1985,4,0
1475,5,0
2784,11,0
304,5,0
656,1,0
374,1,0
2545,4,0
593,4,0
3588,5,0
2519,3,0
6598,9,0
4381,10,0
1558,5,0
563,4,0
5639,9,0
1145,5,0
2372,7,0
871,1,0
234,4,0
703,3,0
2275,6,0
2134,3,0
1189,3,0
1579,2,0
2102,3,0
1791,2,0
243,1,0
454,4,0
2363,5,0
245,4,0
888,4,0
3530,3,0
469,2,0
4179,6,0
490,1,0
1929,1,0
722,3,0
3841,7,0
1864,3,0
1118,3,0
1926,6,0
443,3,0
1680,7,0
651,6,0
2439,13,0
353,2,0
1001,6,0
866,3,0
1131,5,0
629,0,0
3764,4,0
1431,2,0
1971,5,0
987,1,0
290,0,0
1637,3,0
7072,6,0
1323,3,0
1095,6,0
2302,3,0
1676,1,0
717,0,0
4345,3,0
953,2,0
520,0,0
1050,3,0
518,3,0
681,1,0
3533,5,0
2456,2,0
237,3,0
2276,6,0
4211,7,0
8022,12,0
225,4,0
3083,10,0
492,4,0
1179,2,0
146,2,0
382,3,0
817,1,0
3511,4,0
3050,3,0
734,7,0
414,2,0
675,1,0
3715,3,0
2506,6,0
1329,4,0
2523,6,0
234,1,0
1945,5,0
1735,2,0
1181,9,0
394,3,0
851,5,0
1008,3,0
394,1,0
489,0,0
690,3,0
1513,7,0
548,3,0
6742,13,0
2835,7,0
3453,10,0
604,2,0
2406,5,0
4531,8,0
257,4,0
4486,3,0
1125,3,0
955,6,0
1810,6,0
1264,3,0
1333,3,0
2038,3,0
3886,3,0
4182,5,0
536,2,0
1370,1,0
3537,18,0
3440,9,0
2109,3,0
991,2,0
2342,3,0
2582,8,0
852,2,0
462,2,0
1588,6,0
694,3,0
3399,1,0
2846,5,0
1392,5,0
6455,11,0
3040,6,0
357,2,0
1063,1,0
5200,11,0
3542,8,0
160,1,0
985,2,0
576,4,0
508,4,0
2985,7,0
676,6,0
188,2,0
192,3,0
705,3,0
1000,4,0
288,1,0
352,2,0
861,3,0
2069,4,0
305,4,0
1194,4,0
2424,2,0
1982,1,0
2620,3,0
1175,1,0
1405,6,0
1651,4,0
644,8,0
1964,7,0
686,13,0
466,2,0
1416,4,0
2319,6,0
4163,4,0
450,2,0
1078,4,0
372,2,0
2827,0,0
1752,6,0
1463,2,0
2625,9,0
2536,2,0
250,3,0
1256,13,0
342,3,0
316,2,0
619,4,0
235,1,0
4168,4,0
2113,4,0
666,3,0
529,1,0
824,3,0
4586,6,0
404,0,0
1950,3,0
2479,6,0
3330,3,0
259,1,0
502,1,0
693,5,0
148,1,0
7173,12,0
5323,11,0
3306,5,0
715,1,0
4337,2,0
350,1,0
1563,6,0
682,2,0
6455,15,0
4302,12,0
689,2,0
3525,7,0
2292,11,0
850,3,0
405,4,0
414,2,0
3282,6,0
372,7,0
567,3,0
598,2,0
3729,7,0
2752,4,0
4399,10,0
304,3,0
2409,2,0
2356,6,0
1636,5,0
405,1,0
1386,5,0
1537,2,0
3194,3,0
1161,6,0
1544,4,0
610,4,0
2032,6,0
2274,5,0
464,5,0
2191,3,0
2849,6,0
2244,3,0
5572,5,0
543,2,0
3201,7,0
356,2,0
756,3,0
2495,3,0
2548,4,0
948,5,0
3991,5,0
756,11,0
998,1,0
3003,8,0
3931,5,0
490,2,0
1259,5,0
1257,3,0
322,2,0
5895,10,0
654,3,0
876,4,0
3392,7,0
933,5,0
497,5,0
3173,11,0
6146,10,0
1313,4,0
1785,8,0
658,1,0
454,1,0
1418,2,0
576,1,0
1107,2,0
1503,4,0
478,4,0
1240,6,0
758,3,0
416,1,0
1236,4,0
395,3,0
600,5,0
3377,3,0
256,1,0
1350,6,0
1550,6,0
308,2,0
1403,4,0
535,13,0
811,4,0
1026,1,0
1257,7,0
4371,7,0
927,6,0
929,4,0
179,3,0
