Timesteps,Collisions,Steps Waited
1782,7,7
414,4,4
2277,6,6
5178,13,13
1394,6,6
4493,18,18
736,6,6
1431,11,11
468,4,4
3462,3,3
1540,9,9
2277,17,17
4645,9,9
1455,4,4
693,1,1
853,8,8
741,1,1
817,10,10
3407,9,9
1483,9,9
1230,11,11
3589,7,7
676,5,5
5498,15,15
787,9,9
2159,2,2
1494,7,7
1627,10,10
1741,16,16
1582,6,6
2160,5,5
957,5,5
1706,3,3
1924,9,9
1142,12,12
328,2,2
2541,14,14
237,1,1
1953,10,10
1495,6,6
342,4,4
1155,9,9
485,8,8
2314,2,2
865,6,6
2892,5,5
4960,25,25
3250,12,12
2166,3,3
1622,3,3
4014,8,8
3137,7,7
2670,16,16
1042,4,4
409,6,6
1234,7,7
514,5,5
755,1,1
7744,8,8
3178,8,8
1952,8,8
859,4,4
737,4,4
428,4,4
2203,3,3
1453,0,0
4796,24,24
8805,15,15
7285,15,15
364,3,3
2939,4,4
691,4,4
2020,3,3
1270,3,3
5278,9,9
194,7,7
1171,4,4
379,4,4
275,4,4
1791,4,4
2394,8,8
3747,20,20
402,1,1
729,2,2
2448,11,11
1690,12,12
4839,12,12
629,2,2
1535,4,4
2870,12,12
1787,13,13
1386,8,8
1584,4,4
2453,4,4
558,5,5
4470,13,13
4554,8,8
1393,2,2
1607,16,16
2443,5,5
2572,2,2
226,0,0
414,3,3
343,8,8
774,5,5
5511,19,19
3890,6,6
2584,2,2
1222,3,3
773,9,9
1676,6,6
1320,6,6
1147,7,7
3373,15,15
3114,13,13
579,11,11
327,5,5
1205,2,2
1194,14,14
864,4,4
2387,10,10
1892,4,4
1572,4,4
2142,9,9
1341,1,1
561,2,2
7424,27,27
540,2,2
229,3,3
2148,9,9
4734,9,9
945,11,11
2629,4,4
1056,5,5
826,11,11
590,6,6
764,8,8
812,5,5
1251,1,1
422,6,6
3457,10,10
5944,13,13
5562,6,6
3023,8,8
160,6,6
516,1,1
1413,4,4
6285,3,3
696,16,16
3801,8,8
1896,4,4
1673,6,6
724,11,11
1075,7,7
774,6,6
5594,8,8
3187,10,10
5721,10,10
2420,7,7
2355,9,9
386,3,3
4121,16,16
1459,0,0
3869,9,9
1260,10,10
749,2,2
1723,5,5
1072,7,7
1208,8,8
778,11,11
1272,8,8
730,5,5
447,3,3
362,3,3
790,9,9
1315,7,7
2689,7,7
2797,8,8
1489,9,9
4014,11,11
4080,5,5
530,3,3
3454,13,13
503,2,2
1052,12,12
2881,9,9
2981,5,5
1919,6,6
2155,5,5
1345,8,8
483,4,4
1002,4,4
595,3,3
1655,7,7
625,4,4
998,6,6
498,2,2
438,8,8
743,10,10
258,4,4
1511,13,13
2629,9,9
951,2,2
175,3,3
4203,10,10
3301,5,5
1943,7,7
5687,4,4
6025,14,14
1795,4,4
3188,8,8
3275,9,9
536,2,2
551,7,7
1548,2,2
3835,9,9
510,2,2
1652,3,3
918,5,5
1108,5,5
911,4,4
401,4,4
1151,2,2
1241,4,4
1423,5,5
1082,0,0
1821,5,5
1547,11,11
553,2,2
1412,4,4
1140,10,10
119,3,3
3856,11,11
476,4,4
652,12,12
1032,5,5
3514,14,14
706,7,7
1016,6,6
1257,12,12
1885,7,7
796,10,10
1306,3,3
1515,11,11
554,4,4
1134,6,6
474,10,10
1571,6,6
508,1,1
2034,9,9
3210,11,11
765,8,8
244,4,4
976,7,7
698,7,7
5548,11,11
1034,1,1
1274,2,2
538,7,7
3620,11,11
1894,3,3
529,4,4
2797,6,6
1075,5,5
462,5,5
7338,9,9
1253,0,0
920,5,5
744,5,5
3160,5,5
384,3,3
512,2,2
4294,12,12
1942,13,13
803,6,6
823,2,2
2146,1,1
1553,1,1
3887,15,15
1446,3,3
4095,11,11
2879,8,8
1366,7,7
1372,6,6
2098,15,15
2768,12,12
3171,14,14
190,1,1
733,3,3
1982,2,2
689,8,8
278,12,12
1756,9,9
897,3,3
741,7,7
498,7,7
663,7,7
2834,6,6
2821,6,6
706,4,4
944,7,7
151,4,4
1729,7,7
264,2,2
1305,10,10
997,3,3
1907,4,4
2606,9,9
1913,8,8
284,0,0
295,5,5
398,4,4
1618,4,4
2098,4,4
902,5,5
599,2,2
3209,6,6
2598,5,5
1622,5,5
321,1,1
1629,10,10
2097,8,8
682,4,4
2554,2,2
1575,5,5
1174,7,7
178,5,5
703,8,8
6086,10,10
1965,8,8
2317,8,8
1770,4,4
2316,13,13
2586,8,8
1878,10,10
755,6,6
1351,5,5
845,2,2
1913,9,9
869,0,0
1676,7,7
2217,13,13
854,2,2
655,4,4
2462,8,8
199,2,2
1112,12,12
4743,6,6
790,5,5
641,2,2
431,1,1
2078,8,8
1746,10,10
606,3,3
2466,11,11
1759,5,5
427,4,4
2813,7,7
2078,9,9
1016,7,7
4602,10,10
1367,3,3
2734,12,12
3907,15,15
310,4,4
831,4,4
1116,4,4
963,2,2
2593,9,9
1583,1,1
7294,20,20
318,2,2
1835,9,9
1621,12,12
3953,8,8
1070,7,7
2147,4,4
324,2,2
679,8,8
182,6,6
1597,5,5
419,8,8
784,3,3
894,7,7
192,4,4
4722,15,15
1484,7,7
235,9,9
6869,14,14
862,6,6
2129,5,5
2242,5,5
1865,12,12
1389,8,8
2400,13,13
446,3,3
6325,9,9
810,4,4
1120,2,2
597,9,9
2977,10,10
2230,7,7
736,6,6
1398,4,4
2364,15,15
2250,3,3
501,10,10
4913,10,10
472,5,5
1565,2,2
1238,2,2
10530,18,18
340,5,5
1999,2,2
689,4,4
3220,6,6
319,9,9
1058,5,5
492,3,3
2251,3,3
1594,4,4
1566,6,6
653,7,7
3104,12,12
257,2,2
2072,10,10
589,9,9
3356,6,6
1479,3,3
2712,14,14
796,4,4
1778,2,2
2604,6,6
2321,1,1
854,13,13
1244,7,7
301,5,5
1455,13,13
1016,11,11
1329,6,6
1193,7,7
757,10,10
168,6,6
6150,8,8
2175,5,5
525,0,0
2216,7,7
1183,6,6
4858,9,9
845,4,4
783,5,5
4621,8,8
1203,1,1
957,5,5
2002,3,3
364,7,7
538,2,2
3232,8,8
1215,5,5
1106,5,5
4653,5,5
531,5,5
4644,6,6
3409,21,21
2708,6,6
1725,12,12
984,7,7
2141,8,8
1370,6,6
1856,6,6
7566,13,13
3771,6,6
267,4,4
249,2,2
319,4,4
403,3,3
2698,3,3
792,4,4
3587,8,8
1250,19,19
1017,3,3
434,5,5
562,2,2
645,1,1
1322,5,5
1400,7,7
3683,3,3
2334,7,7
723,8,8
382,9,9
764,2,2
1604,6,6
235,4,4
5142,11,11
4544,5,5
3859,9,9
1260,9,9
1359,3,3
189,4,4
3588,6,6
461,1,1
1254,10,10
755,10,10
5968,6,6
140,3,3
1062,14,14
1383,8,8
1369,6,6
4188,3,3
896,6,6
366,3,3
1835,10,10
744,8,8
706,3,3
1058,4,4
1255,5,5
615,4,4
1403,4,4
3184,13,13
1264,3,3
516,5,5
2279,13,13
692,1,1
6300,12,12
1524,4,4
2467,7,7
3130,8,8
466,8,8
1607,2,2
1393,10,10
482,8,8
2764,12,12
2026,13,13
538,1,1
3743,8,8
1120,1,1
770,3,3
2661,5,5
2114,6,6
1574,7,7
1252,10,10
2455,6,6
807,9,9
6352,22,22
1352,3,3
224,4,4
3171,3,3
1548,11,11
4053,13,13
628,7,7
299,2,2
880,0,0
571,3,3
3829,7,7
658,5,5
1966,3,3
358,5,5
2936,14,14
6821,10,10
2603,3,3
1260,11,11
3428,6,6
684,14,14
4360,10,10
1904,7,7
730,5,5
105,5,5
1734,4,4
1346,7,7
865,10,10
537,4,4
1200,3,3
7673,9,9
1044,3,3
518,6,6
583,3,3
387,1,1
1833,4,4
1269,10,10
2002,10,10
933,4,4
977,3,3
1950,8,8
881,8,8
4210,9,9
2180,9,9
1568,4,4
456,5,5
819,8,8
1157,7,7
2626,4,4
2454,10,10
662,8,8
3536,12,12
6742,14,14
2506,10,10
647,3,3
1004,3,3
1815,7,7
3095,4,4
9604,21,21
179,0,0
1436,6,6
427,6,6
902,15,15
564,10,10
770,5,5
1895,10,10
263,6,6
255,7,7
1790,4,4
1174,10,10
338,5,5
3362,17,17
1375,1,1
362,6,6
1729,3,3
9810,12,12
270,1,1
750,2,2
1285,17,17
2791,0,0
1770,8,8
170,2,2
709,10,10
2611,6,6
1735,5,5
7646,11,11
654,5,5
3585,10,10
1404,7,7
1007,1,1
2624,8,8
4085,10,10
3375,3,3
968,5,5
3418,8,8
9379,13,13
3391,12,12
2520,9,9
1829,12,12
658,12,12
731,3,3
520,2,2
5668,12,12
2685,3,3
259,8,8
190,3,3
1054,4,4
216,4,4
186,5,5
2339,7,7
3156,7,7
1838,7,7
274,3,3
1844,15,15
606,5,5
1089,1,1
1370,3,3
1155,5,5
354,3,3
3307,6,6
1934,7,7
597,5,5
4405,14,14
786,7,7
1230,4,4
3859,11,11
1814,10,10
1393,2,2
833,5,5
2859,5,5
875,5,5
336,20,20
697,3,3
511,7,7
1527,4,4
486,5,5
3726,7,7
4645,9,9
771,0,0
3089,9,9
422,6,6
1499,2,2
976,7,7
1609,5,5
3767,3,3
741,2,2
1940,8,8
1550,2,2
288,4,4
4693,16,16
370,10,10
1324,6,6
3528,4,4
898,7,7
1350,10,10
1961,8,8
2105,9,9
937,4,4
6464,12,12
5570,19,19
2157,7,7
486,4,4
526,3,3
3099,10,10
2912,11,11
3126,5,5
829,3,3
876,8,8
991,6,6
371,6,6
1852,11,11
226,6,6
334,7,7
8651,11,11
1844,3,3
380,3,3
625,8,8
585,4,4
425,1,1
3026,8,8
469,7,7
1041,12,12
2020,6,6
2066,14,14
189,6,6
1089,10,10
415,5,5
6141,9,9
1015,7,7
761,7,7
801,3,3
749,10,10
921,3,3
499,4,4
284,3,3
6103,18,18
1314,11,11
5145,9,9
3771,3,3
3992,17,17
2216,3,3
728,1,1
1427,4,4
1532,9,9
2394,4,4
2446,4,4
1137,1,1
783,6,6
897,2,2
542,5,5
526,4,4
3065,17,17
2492,19,19
7757,18,18
1698,4,4
1650,7,7
1744,8,8
3853,11,11
2545,11,11
2239,5,5
1065,5,5
6159,8,8
2216,10,10
2557,5,5
8508,22,22
1887,9,9
1229,4,4
1887,6,6
6779,9,9
6213,9,9
2137,1,1
270,5,5
1565,3,3
1872,4,4
1048,9,9
2946,10,10
1727,6,6
785,7,7
395,9,9
2551,2,2
2024,6,6
1120,10,10
286,5,5
170,3,3
312,0,0
347,9,9
286,4,4
2577,6,6
1927,6,6
3032,2,2
4365,12,12
4711,12,12
4479,7,7
2593,4,4
487,10,10
1210,3,3
2177,6,6
979,8,8
936,6,6
1707,6,6
3395,5,5
936,12,12
2279,5,5
498,4,4
594,5,5
604,4,4
941,6,6
5416,22,22
4011,10,10
614,5,5
1366,3,3
282,3,3
607,7,7
1379,7,7
